id_employee,age,genre,nombre_experiences_precedentes,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,revenu_mensuel_log,annee_experience_totale_log,annees_dans_l_entreprise_log,annees_dans_le_poste_actuel_log,annees_depuis_la_derniere_promotion_log,annes_sous_responsable_actuel_log,distance_domicile_travail_classe,ratio_anciennete_poste,ratio_anciennete_manager,ratio_experience_entreprise,mobilite_interne_potentielle,jamais_promu,retard_promotion_relatif,progression_salariale_faible,mediane_revenu_par_niveau,revenu_par_niveau,sous_remunere_niveau,mediane_revenu_par_poste,revenu_par_poste,evolution_evaluation,bonne_perf_peu_augmente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,frequence_deplacement_Aucun,frequence_deplacement_Frequent,frequence_deplacement_Occasionnel,poste_regroupe_Assistant de Direction,poste_regroupe_Autre,poste_regroupe_Cadre Commercial,poste_regroupe_Consultant,poste_regroupe_Manager,poste_regroupe_Senior Manager,poste_regroupe_Tech Lead,domaine_etude_regroupe_Autre,domaine_etude_regroupe_Entrepreunariat,domaine_etude_regroupe_Infra & Cloud,domaine_etude_regroupe_Marketing,domaine_etude_regroupe_Transformation Digitale
1015,30,0,0,2,4,3,1,3,2,3,1,0.12,0,3,4,8,2,9.342858751676328,2.302585092994046,2.1972245773362196,2.0794415416798357,0.6931471805599453,2.0794415416798357,2,0.7777777777777778,0.7777777777777778,0.8,1,0,0.1111111111111111,1,9980.0,1.143887775551102,0,3737.0,3.054856837035055,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1016,20,0,1,4,2,1,1,1,3,3,1,0.15,1,0,2,11,3,7.8636512654486515,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,3,0.0,0.0,0.5,1,1,0.0,0,2670.0,0.9737827715355806,1,2887.5,0.9004329004329005,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1017,30,0,0,2,3,1,2,1,3,3,0,0.17,1,0,3,5,3,7.792761720816526,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.5,0.5,0.6,1,0,0.25,0,2670.0,0.9071161048689138,1,2886.0,0.8392238392238393,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1018,26,1,1,4,4,2,4,2,3,3,0,0.12,0,0,2,2,2,8.607582191143917,2.1972245773362196,2.1972245773362196,2.0794415416798357,0.6931471805599453,1.3862943611198906,0,0.7777777777777778,0.3333333333333333,0.8888888888888888,1,0,0.1111111111111111,1,5340.0,1.0247191011235954,0,6447.0,0.8487668683108422,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1019,22,1,1,2,1,1,1,1,2,3,0,0.15,0,1,3,8,1,7.804659297056102,1.6094379124341003,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,2,0.6,0.2,0.8,1,0,0.2,0,2670.0,0.9179775280898876,1,2886.0,0.8492723492723493,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1022,48,1,2,1,2,2,3,4,3,3,0,0.13,0,0,0,6,3,8.352554369474591,2.995732273553991,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,2,0.6666666666666666,0.6666666666666666,0.1,0,0,0.6666666666666666,1,5340.0,0.7940074906367042,1,6811.0,0.6225223902510645,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1024,48,1,7,3,2,3,3,2,3,3,0,0.14,0,0,3,4,4,9.305650551780507,3.332204510175204,2.772588722239781,2.4849066497880004,1.6094379124341003,2.1972245773362196,1,0.6875,0.5,0.5357142857142857,4,0,0.25,0,9980.0,1.1021042084168338,0,6811.0,1.6148876816913815,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,41,0,6,4,3,2,3,2,3,3,0,0.14,0,0,6,7,2,8.517992871586802,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,0.6666666666666666,0.3333333333333333,0.2222222222222222,0,0,0.6666666666666666,0,5340.0,0.9368913857677903,1,6447.0,0.7760198541957499,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1026,39,0,1,4,2,4,4,3,3,3,0,0.16,0,1,3,1,1,9.452737380212278,3.091042453358316,3.091042453358316,1.9459101490553132,2.4849066497880004,2.1972245773362196,0,0.2727272727272727,0.36363636363636365,0.9545454545454546,15,0,0.5,0,16154.0,0.7887829639717717,1,6447.0,1.976423142546921,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1027,27,0,0,1,3,2,4,2,3,3,0,0.18,0,1,2,2,4,8.349484346990128,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.5,0.5,0.6,1,0,0.5,0,5340.0,0.7915730337078651,1,6447.0,0.65565379246161,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1028,35,1,1,2,3,1,4,1,2,4,0,0.2,0,1,4,10,3,8.273336598504486,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,3,0.5,0.5,0.75,1,0,0.25,0,2670.0,1.4670411985018728,0,2886.0,1.3572418572418572,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1029,42,1,6,4,3,5,3,2,4,3,0,0.13,0,0,3,5,2,9.814874894179525,3.091042453358316,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.045454545454545456,1,1,0.0,1,19232.0,0.9516950915141431,1,17454.5,1.048612105760692,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1030,50,1,4,1,3,1,4,2,3,3,0,0.18,0,0,5,9,3,7.7752758464868625,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,2,0.0,0.0,0.1111111111111111,1,1,0.0,0,2670.0,0.8913857677902621,1,2886.0,0.8246708246708246,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1032,59,0,3,3,2,4,4,1,3,3,1,0.13,0,0,4,2,3,9.52711997525166,3.4339872044851463,1.791759469228055,1.3862943611198906,1.6094379124341003,1.3862943611198906,0,0.5,0.5,0.16129032258064516,2,0,0.6666666666666666,1,16154.0,0.849696669555528,1,6447.0,2.129052272374748,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1033,37,0,5,1,1,2,2,1,1,3,0,0.15,1,0,2,11,2,8.471777327885755,2.772588722239781,0.6931471805599453,0.0,0.0,0.0,3,0.0,0.0,0.0625,1,1,0.0,0,5340.0,0.8945692883895131,1,6811.0,0.7013654382616356,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,55,1,3,3,3,2,2,4,3,3,1,0.14,0,2,3,18,4,8.761863373274727,2.8903717578961645,2.1972245773362196,2.0794415416798357,1.9459101490553132,2.0794415416798357,4,0.7777777777777778,0.7777777777777778,0.4444444444444444,1,0,0.6666666666666666,0,5340.0,1.195692883895131,0,6811.0,0.9374541183379826,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,41,0,1,2,1,5,3,2,3,4,0,0.22,0,2,3,7,1,9.90218670680308,3.091042453358316,3.091042453358316,2.833213344056216,1.791759469228055,2.3978952727983707,2,0.7272727272727273,0.45454545454545453,0.9545454545454546,5,0,0.22727272727272727,0,19232.0,1.038529534109817,0,3737.0,5.3446614931763445,3,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,38,1,8,2,3,2,4,3,3,3,1,0.12,0,0,1,3,4,8.833754223418396,2.995732273553991,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.05,1,1,0.0,1,5340.0,1.2848314606741573,0,6231.0,1.1011073663938373,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1037,26,1,8,2,1,2,1,4,3,3,0,0.18,1,0,6,29,2,8.511175119090675,2.0794415416798357,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,4,0.6666666666666666,0.6666666666666666,0.25,0,0,0.6666666666666666,0,5340.0,0.9305243445692883,1,6231.0,0.7974642914459958,2,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,52,0,1,1,1,5,4,4,3,3,0,0.15,1,1,3,2,1,9.895757754474186,3.5263605246161616,3.4965075614664802,2.70805020110221,1.9459101490553132,2.302585092994046,0,0.42424242424242425,0.2727272727272727,0.9411764705882353,18,0,0.18181818181818182,0,19232.0,1.0318739600665559,0,17454.5,1.1369560858231402,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1039,44,0,3,4,4,4,4,3,3,3,1,0.18,0,1,2,28,3,9.497097016351463,3.1780538303479458,2.5649493574615367,2.4849066497880004,2.4849066497880004,2.4849066497880004,4,0.8461538461538461,0.8461538461538461,0.5,1,0,0.8461538461538461,0,16154.0,0.8245635755849944,1,6231.0,2.1376986037554166,-1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,50,0,0,4,3,2,3,1,3,3,0,0.12,0,1,3,1,3,8.7558950816463,2.995732273553991,2.9444389791664403,2.0794415416798357,0.0,2.6390573296152584,0,0.3684210526315789,0.6842105263157895,0.9,11,1,0.0,1,5340.0,1.1885767790262172,0,6231.0,1.0186165944471193,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1042,36,0,1,3,4,1,1,3,3,3,0,0.16,1,0,1,16,4,7.917171988845776,2.9444389791664403,2.8903717578961645,2.6390573296152584,2.772588722239781,2.70805020110221,3,0.7222222222222222,0.7777777777777778,0.8947368421052632,4,0,0.8333333333333334,0,2670.0,1.0273408239700375,0,2886.0,0.9504504504504504,-1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1043,39,0,1,4,3,3,1,3,3,3,1,0.13,0,0,2,22,3,9.294773427951013,3.091042453358316,3.091042453358316,1.9459101490553132,1.0986122886681098,2.1972245773362196,4,0.2727272727272727,0.36363636363636365,0.9545454545454546,15,0,0.09090909090909091,1,9980.0,1.0901803607214429,0,6447.0,1.687606638746704,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1044,33,0,0,2,2,1,4,4,2,3,0,0.19,0,0,2,8,1,7.759187438507795,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,2,0.6666666666666666,0.6666666666666666,0.5,0,0,0.6666666666666666,0,2670.0,0.8771535580524344,1,3737.0,0.6267059138346267,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,45,0,3,4,3,4,4,2,4,3,0,0.13,0,1,4,11,2,9.77854771798028,3.295836866004329,2.302585092994046,1.3862943611198906,0.6931471805599453,0.6931471805599453,3,0.3,0.1,0.3333333333333333,6,0,0.1,1,16154.0,1.0926086418224588,0,17454.5,1.0112005500014323,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1046,32,0,9,4,3,1,3,2,3,3,0,0.12,0,0,2,29,4,8.300528606199737,2.3978952727983707,2.1972245773362196,2.0794415416798357,2.0794415416798357,2.0794415416798357,4,0.7777777777777778,0.7777777777777778,0.7272727272727273,1,0,0.7777777777777778,1,2670.0,1.5074906367041199,0,2886.0,1.3946638946638947,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1047,34,1,0,2,4,2,4,4,2,3,0,0.11,0,1,2,1,4,9.182557990963732,2.833213344056216,2.772588722239781,0.6931471805599453,0.0,2.302585092994046,0,0.0625,0.5625,0.8823529411764706,14,1,0.0,1,5340.0,1.8211610486891385,0,6231.0,1.5607446637778848,-1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1048,59,1,3,2,3,3,4,3,1,3,1,0.14,0,1,1,1,2,9.384713758920963,2.70805020110221,1.9459101490553132,1.6094379124341003,0.0,1.6094379124341003,0,0.5714285714285714,0.5714285714285714,0.4,2,1,0.0,0,9980.0,1.1927855711422846,0,17454.5,0.6820017760462918,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,45,1,1,2,3,1,2,1,3,3,0,0.16,0,0,3,24,4,7.686162303492906,1.9459101490553132,1.9459101490553132,1.3862943611198906,0.0,1.6094379124341003,4,0.42857142857142855,0.5714285714285714,0.8571428571428571,3,1,0.0,0,2670.0,0.8153558052434456,1,3737.0,0.5825528498795826,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1050,53,0,2,3,2,3,2,1,3,3,0,0.12,0,1,2,2,3,8.926118971153382,3.4339872044851463,2.772588722239781,2.0794415416798357,1.9459101490553132,2.5649493574615367,0,0.4375,0.75,0.4838709677419355,8,0,0.375,1,9980.0,0.7540080160320641,1,6231.0,1.2076713208152785,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052,36,1,7,1,3,2,3,2,2,3,0,0.14,1,1,3,15,3,8.483636407887394,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,3,0.0,0.0,0.1,1,1,0.0,0,5340.0,0.9052434456928838,1,2886.0,1.674982674982675,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1053,26,1,6,1,3,1,1,2,3,3,1,0.14,1,1,2,2,3,7.622174594817622,1.9459101490553132,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.5,0.5,0.42857142857142855,1,0,0.25,0,2670.0,0.7647940074906368,1,2887.5,0.7071861471861471,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1055,34,0,1,3,3,1,3,4,3,3,1,0.19,0,1,2,10,4,7.7057128238944275,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,3,0.5,0.0,0.5,0,1,0.0,0,2670.0,0.8314606741573034,1,3737.0,0.594059405940594,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1056,28,1,1,4,3,1,2,2,3,4,0,0.22,0,0,5,10,1,6.959398512133975,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,3,0.0,0.0,0.5,1,1,0.0,0,2670.0,0.3940074906367041,1,3737.0,0.2815092320042815,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,38,1,3,3,3,1,3,1,3,3,0,0.16,0,1,2,3,4,7.945201132412759,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1,0.6666666666666666,0.6666666666666666,0.2222222222222222,0,0,0.6666666666666666,0,2670.0,1.0565543071161048,0,2887.5,0.9769696969696969,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1061,50,1,2,2,3,5,3,4,2,3,1,0.11,0,1,2,2,4,9.86464276871256,3.4011973816621555,2.1972245773362196,0.6931471805599453,2.0794415416798357,2.0794415416798357,0,0.1111111111111111,0.7777777777777778,0.26666666666666666,7,0,0.7777777777777778,1,19232.0,1.0002599833610648,0,3737.0,5.1477120685041475,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,37,0,3,4,3,2,2,1,2,3,0,0.15,0,0,3,3,3,8.32069157104845,2.1972245773362196,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,1,0.6,0.2,0.4444444444444444,1,1,0.0,0,5340.0,0.7691011235955056,1,6811.0,0.602995154896491,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1066,40,1,1,3,3,2,1,2,2,3,0,0.14,0,1,3,26,3,9.035629778183564,2.1972245773362196,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.791759469228055,4,0.875,0.625,0.7777777777777778,0,0,0.875,0,5340.0,1.5722846441947567,0,6231.0,1.3474562670518375,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1068,26,0,1,1,2,1,3,3,3,3,0,0.13,0,2,5,1,1,7.60489448081162,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0.5,0.5,0.8333333333333334,2,0,0.16666666666666666,1,2670.0,0.751685393258427,1,2887.5,0.695064935064935,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,46,1,9,4,3,5,4,4,3,3,0,0.17,0,2,0,1,4,9.884712397209794,3.1780538303479458,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.6666666666666666,0.6666666666666666,0.08333333333333333,0,0,0.6666666666666666,0,19232.0,1.0205386855241265,0,3737.0,5.252073856034252,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,54,0,6,3,2,3,3,2,3,3,0,0.11,0,1,4,2,4,9.276783328524896,2.6390573296152584,2.302585092994046,1.6094379124341003,2.0794415416798357,0.0,0,0.4,0.0,0.6428571428571429,5,0,0.7,1,9980.0,1.0707414829659319,0,6231.0,1.714973519499278,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1071,56,0,2,1,3,1,3,2,3,3,0,0.19,0,1,4,9,3,7.987184748233473,2.9444389791664403,1.791759469228055,1.6094379124341003,0.0,1.3862943611198906,2,0.6666666666666666,0.5,0.2631578947368421,1,1,0.0,0,2670.0,1.10187265917603,0,2887.5,1.018874458874459,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1073,36,0,0,4,2,3,4,2,2,3,0,0.11,0,0,2,12,5,9.089189170412032,2.772588722239781,2.70805020110221,2.1972245773362196,2.0794415416798357,2.1972245773362196,3,0.5333333333333333,0.5333333333333333,0.875,6,0,0.4666666666666667,1,9980.0,0.8875751503006012,1,6447.0,1.3739723902590353,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1074,55,1,7,3,2,4,1,2,4,3,0,0.15,0,0,3,2,1,9.726571360400724,3.4657359027997265,2.302585092994046,2.0794415416798357,1.9459101490553132,1.0986122886681098,0,0.7,0.2,0.28125,2,0,0.6,0,16154.0,1.0372663117494119,0,17454.5,0.9599816666189235,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,43,1,5,3,2,3,4,3,3,3,0,0.13,0,1,5,25,3,9.28720881623276,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,4,0.0,0.0,0.05263157894736842,1,1,0.0,1,9980.0,1.0819639278557114,0,6231.0,1.7329481624137377,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,20,0,1,4,3,1,4,2,3,3,1,0.14,1,0,3,9,3,7.751045117971802,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0.0,0,2670.0,0.8700374531835205,1,3737.0,0.6216216216216216,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1079,21,0,1,3,2,1,1,1,2,3,0,0.13,1,0,6,10,3,7.256297239690681,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,3,0.0,0.0,0.5,1,0,0.5,1,2670.0,0.5303370786516854,1,2886.0,0.49064449064449067,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1080,46,0,8,4,2,2,1,1,3,4,1,0.23,0,3,2,8,4,8.437283808187935,2.995732273553991,2.833213344056216,2.6390573296152584,0.6931471805599453,2.0794415416798357,2,0.7647058823529411,0.4117647058823529,0.8,3,0,0.058823529411764705,0,5340.0,0.8642322097378277,1,2887.5,1.5982683982683983,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1081,51,1,9,1,3,1,3,3,4,3,1,0.12,1,3,2,4,4,7.808729306744399,2.9444389791664403,2.3978952727983707,0.0,1.0986122886681098,2.0794415416798357,1,0.0,0.6363636363636364,0.5263157894736842,10,0,0.18181818181818182,1,2670.0,0.9217228464419476,1,2887.5,0.8522943722943723,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1082,28,1,1,2,2,3,1,1,2,3,0,0.12,1,0,2,24,2,9.07371849443322,2.3978952727983707,2.3978952727983707,2.0794415416798357,0.6931471805599453,2.302585092994046,4,0.6363636363636364,0.8181818181818182,0.9090909090909091,3,0,0.09090909090909091,1,9980.0,0.8739478957915832,1,6811.0,1.2805755395683454,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1083,26,1,1,1,2,1,1,1,3,3,0,0.16,0,2,2,1,2,8.282988692742602,1.9459101490553132,1.791759469228055,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0.5,0.5,0.7142857142857143,2,0,0.16666666666666666,0,2670.0,1.4812734082397003,0,2886.0,1.3704088704088704,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,30,1,0,3,3,2,1,3,2,3,0,0.15,0,1,1,20,3,9.206131527202128,2.0794415416798357,1.9459101490553132,1.0986122886681098,0.0,1.0986122886681098,4,0.2857142857142857,0.2857142857142857,0.75,4,1,0.0,0,5340.0,1.8646067415730336,0,6447.0,1.5444392740809678,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1085,41,0,1,2,4,1,3,3,3,3,0,0.13,0,0,3,7,2,8.124743020385568,2.3978952727983707,2.3978952727983707,1.9459101490553132,0.0,2.1972245773362196,2,0.5454545454545454,0.7272727272727273,0.9090909090909091,4,1,0.0,1,2670.0,1.2644194756554308,0,2887.5,1.169177489177489,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1088,38,0,0,3,2,3,3,1,2,3,0,0.18,0,1,4,17,1,9.085230560933338,3.044522437723423,2.995732273553991,2.302585092994046,0.6931471805599453,2.302585092994046,3,0.45,0.45,0.9047619047619048,10,0,0.05,0,9980.0,0.8840681362725451,1,6811.0,1.2954044927323447,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
